num_bidder,num_bids,prod_id,title,model,prod_milage,prod_yr,final_price,starting_price,length,brand,start_time,end_time
8,11,131004271718,Mercedes-Benz : SL-Class SL500 500SL , Mercedes-Benz,59600,2003,20100.0,100.0,864000,Mercedes-Benz,1380211200.0,1381075200.0
4,12,300978861280,Mercedes-Benz : S-Class S550, Mercedes-Benz,30029,2007,32000.0,30000.0,604800,Mercedes-Benz,1380459052.0,1381063852.0
12,26,300979028041,Mercedes-Benz : C-Class Base Sedan 4-Door, Mercedes-Benz,50993,2006,15600.0,1000.0,604800,Mercedes-Benz,1380479281.0,1381084081.0
10,23,370909556594,Mercedes-Benz : 200-Series BLACK, Mercedes-Benz,68310,1972,2550.0,200.0,604800,Mercedes-Benz,1380450662.0,1381055462.0
10,19,200968358805,Mercedes-Benz : SL-Class Hard Top Convertible, Mercedes-Benz,59031,2003,18101.0,200.0,864000,Mercedes-Benz,1380177020.0,1381041020.0
5,16,321218590922,Mercedes-Benz : SL-Class SL55 AMG, Mercedes-Benz,74214,2005,25100.0,19900.0,604800,Mercedes-Benz,1380403967.0,1381008767.0
10,11,290987154822,Mercedes-Benz : 500-Series 4-Door, Mercedes-Benz,88200,1987,5100.0,500.0,604800,Mercedes-Benz,1380401116.0,1381005916.0
8,21,390672490491,Mercedes-Benz : 500-Series Sedan, Mercedes-Benz,171167,1986,1613.0,100.0,259200,Mercedes-Benz,1380737309.0,1380996509.0
19,25,141076373744,Mercedes-Benz : E-Class e class, Mercedes-Benz,217000,2000,2554.59,0.01,604800,Mercedes-Benz,1380390434.0,1380995234.0
9,21,181228089342,Mercedes-Benz : Other, Mercedes-Benz,97198,1975,1001.0,100.0,604800,Mercedes-Benz,1380376668.0,1380981468.0
17,49,261294968419,Mercedes-Benz : 500-Series SEC, Mercedes-Benz,47105,1991,16600.0,200.0,864000,Mercedes-Benz,1380116852.0,1380980852.0
5,12,400579435527,Mercedes-Benz : 200-Series 4 DOORS, Mercedes-Benz,45000,1957,22000.0,2000.0,864000,Mercedes-Benz,1380113397.0,1380977397.0
8,33,161118276860,Mercedes-Benz : E-Class Base Sedan 4-Door, Mercedes-Benz,160000,1994,1130.0,200.0,432000,Mercedes-Benz,1380526427.0,1380958427.0
14,29,131005074583,Mercedes-Benz : E-Class Base Sedan 4-Door, Mercedes-Benz,201205,1997,3750.0,100.0,604800,Mercedes-Benz,1380304800.0,1380909600.0
9,21,310760355547,Mercedes-Benz : S-Class Sedan, Mercedes-Benz,207173,1999,1525.0,100.0,259200,Mercedes-Benz,1380644760.0,1380903960.0
8,15,121183999458,Mercedes-Benz : E-Class KEYLESS Loaded Front & Rear CAM, Mercedes-Benz,7765,2012,29000.0,200.0,604800,Mercedes-Benz,1380222900.0,1380827700.0
4,7,281177428041,Mercedes-Benz : SL-Class Base Coupe 2 - Door, Mercedes-Benz,53940,2004,19100.0,15000.0,432000,Mercedes-Benz,1380395234.0,1380827234.0
8,26,290987118375,Mercedes-Benz : 500-Series 500SEL, Mercedes-Benz,160510,1992,1300.0,200.0,432000,Mercedes-Benz,1380393008.0,1380825008.0
9,21,221290733878,Mercedes-Benz : CL-Class Coupe, Mercedes-Benz,74000,2008,50600.0,40000.0,432000,Mercedes-Benz,1380387830.0,1380819830.0
6,9,111178272101,Mercedes-Benz : M-Class ML430, Mercedes-Benz,178848,1999,2899.0,1500.0,432000,Mercedes-Benz,1380379534.0,1380811534.0
9,35,290983760928,Mercedes-Benz : 300-Series 300SD, Mercedes-Benz,407000,1982,1199.0,350.0,864000,Mercedes-Benz,1379946567.0,1380810567.0
7,14,251347451258,Mercedes-Benz : E-Class E 320 Cabriolet, Mercedes-Benz,172443,1995,6000.0,1000.0,604800,Mercedes-Benz,1380204650.0,1380809450.0
6,14,190914310341,Mercedes-Benz : E-Class E300 Diesel  E 300 Diesel , Mercedes-Benz,217830,1995,1428.0,500.0,604800,Mercedes-Benz,1380198052.0,1380802852.0
10,23,141074271351,Mercedes-Benz : S-Class S600, Mercedes-Benz,56962,2005,17699.0,999.0,604800,Mercedes-Benz,1380185477.0,1380790277.0
4,13,151133346532,Mercedes-Benz : 500-Series 500E, Mercedes-Benz,117691,1993,12000.0,5000.0,604800,Mercedes-Benz,1380446529.0,1381051329.0
25,65,121184613155,Mercedes-Benz : E-Class NO RESERVE, Mercedes-Benz,168635,1999,5801.0,99.0,432000,Mercedes-Benz,1380302447.0,1380734447.0
11,19,310758929607,Mercedes-Benz : SL-Class Coupe, Mercedes-Benz,119228,1980,1625.0,100.0,259200,Mercedes-Benz,1380455765.0,1380714965.0
5,11,190913229437,Mercedes-Benz : SL-Class SL500, Mercedes-Benz,102500,1994,8101.0,200.0,604800,Mercedes-Benz,1380108368.0,1380713168.0
7,9,171135505350,Mercedes-Benz : CLK-Class Base Convertible 2-Door, Mercedes-Benz,46500,2002,10800.0,6000.0,604800,Mercedes-Benz,1380083423.0,1380688223.0
6,18,370903421776,Mercedes-Benz : 600-Series 6.0L, Mercedes-Benz,41309,1995,15222.0,8000.0,864000,Mercedes-Benz,1379781907.0,1380645907.0
10,35,131002371267,Mercedes-Benz : 300-Series 300 SD , Mercedes-Benz,215400,1984,3550.0,1200.0,604800,Mercedes-Benz,1380038685.0,1380643485.0
9,18,151129868924,Mercedes-Benz : Other 2 door, Mercedes-Benz,15300,1934,19599.0,200.0,604800,Mercedes-Benz,1380034144.0,1380638944.0
7,11,181225176705,Mercedes-Benz : CL-Class Base Coupe 2-Door, Mercedes-Benz,32727,2007,30000.0,200.0,604800,Mercedes-Benz,1380025457.0,1380630257.0
18,36,290984381889,Mercedes-Benz : SL-Class SL 500 CONVERTIBLE, Mercedes-Benz,35984,1994,11402.0,1.0,604800,Mercedes-Benz,1380024491.0,1380629291.0
5,12,161114050140,Mercedes-Benz : E-Class 4Matic Sedan 4-Door, Mercedes-Benz,42000,2011,24995.0,200.0,604800,Mercedes-Benz,1380020530.0,1380625330.0
3,8,121182202650,Mercedes-Benz : 400-Series Base, Mercedes-Benz,82502,1973,730.0,600.0,604800,Mercedes-Benz,1379963878.0,1380568678.0
19,55,141068183308,Mercedes-Benz : E-Class NO RESERVE!!, Mercedes-Benz,128698,2004,8200.0,0.01,864000,Mercedes-Benz,1379703600.0,1380567600.0
11,34,131001134889,Mercedes-Benz : E-Class E320, Mercedes-Benz,112437,2001,4850.0,100.0,604800,Mercedes-Benz,1379959200.0,1380564000.0
25,58,161112392416,Mercedes-Benz : C-Class 4Matic Luxury Sedan 4-Door, Mercedes-Benz,22235,2011,20650.0,200.0,604800,Mercedes-Benz,1379958300.0,1380563100.0
15,31,131001283409,Mercedes-Benz : C-Class 4matic, Mercedes-Benz,59883,2007,11000.0,200.0,604800,Mercedes-Benz,1379955600.0,1380560400.0
12,23,321217847909,Mercedes-Benz : E-Class 4dr Sdn 4.3L, Mercedes-Benz,181063,1999,1800.0,100.0,259200,Mercedes-Benz,1380291299.0,1380550499.0
6,9,261293465042,Mercedes-Benz : CLS-Class AMG Sport , Mercedes-Benz,106303,2006,15100.0,7500.0,604800,Mercedes-Benz,1379943765.0,1380548565.0
12,34,171133508758,Mercedes-Benz : 200-Series 280SE, Mercedes-Benz,33126,1970,21000.0,2000.0,604800,Mercedes-Benz,1379882770.0,1380487570.0
20,61,331027072955,Mercedes-Benz : CLS-Class CLS 500, Mercedes-Benz,131500,2006,15300.0,1.0,864000,Mercedes-Benz,1379620800.0,1380484800.0
7,23,300970689361,Mercedes-Benz : E-Class E300D TD Turbo Diesel AMG Wheels, Mercedes-Benz,189317,1999,8100.0,1000.0,864000,Mercedes-Benz,1379617312.0,1380481312.0
7,9,200967679740,Mercedes-Benz : E-Class E320 E CLASS, Mercedes-Benz,122000,2001,3949.0,1000.0,432000,Mercedes-Benz,1380049200.0,1380481200.0
16,36,261290517016,Mercedes-Benz : E-Class 4MATIC, Mercedes-Benz,120780,2006,8900.0,200.0,864000,Mercedes-Benz,1379615400.0,1380479400.0
13,40,171135188887,Mercedes-Benz : 400-Series 420SEL, Mercedes-Benz,92390,1986,2000.0,200.0,432000,Mercedes-Benz,1380038184.0,1380470184.0
10,24,321214214602,Mercedes-Benz : M-Class ML63, Mercedes-Benz,65284,2009,33100.0,5000.0,604800,Mercedes-Benz,1379857929.0,1380462729.0
16,46,231060116959,Mercedes-Benz : E-Class 4Matic Wagon 4-Door, Mercedes-Benz,195178,1999,2247.0,1.0,604800,Mercedes-Benz,1379851200.0,1380456000.0
4,18,161112220609,Mercedes-Benz : 400-Series Base Sedan 4-Door, Mercedes-Benz,206500,1993,2500.0,200.0,604800,Mercedes-Benz,1379828495.0,1380433295.0
11,17,161111997391,Mercedes-Benz : 200-Series 280 SE, Mercedes-Benz,22000,1967,7099.99,200.0,604800,Mercedes-Benz,1379796811.0,1380401611.0
16,35,200966488295,Mercedes-Benz : S-Class Supercharged, Mercedes-Benz,84140,2003,500.0,500.0,604800,Mercedes-Benz,1379796565.0,1380401365.0
7,15,121183474479,Mercedes-Benz : E-Class E320, Mercedes-Benz,105477,2005,3500.0,1700.0,259200,Mercedes-Benz,1380132020.0,1380391220.0
3,5,121180589242,Mercedes-Benz : SL-Class Trim and Comfort Package, Mercedes-Benz,26794,2005,30500.0,29000.0,604800,Mercedes-Benz,1379767729.0,1380372529.0
8,13,151127351788,Mercedes-Benz : E-Class Td, Mercedes-Benz,126000,1998,4151.0,2500.0,604800,Mercedes-Benz,1379758300.0,1380363100.0
3,7,161113157776,Mercedes-Benz : 300-Series Turbo-diesel, Mercedes-Benz,230000,1983,640.0,0.99,432000,Mercedes-Benz,1379927165.0,1380359165.0
9,15,290982141681,Mercedes-Benz : 500-Series 2 Door Convertible, Mercedes-Benz,22000,1994,14000.0,200.0,604800,Mercedes-Benz,1379752100.0,1380356900.0
5,10,171134799722,Mercedes-Benz : CL-Class CL65 AMG V12 BI TURBO, Mercedes-Benz,68100,2006,21000.0,200.0,604800,Mercedes-Benz,1380014108.0,1380618908.0
3,11,290983141449,Mercedes-Benz : E-Class E320, Mercedes-Benz,89779,2001,5500.0,3000.0,432000,Mercedes-Benz,1379869268.0,1380301268.0
12,19,121180034381,Mercedes-Benz : Other o, Mercedes-Benz,0,1969,4640.0,1000.0,604800,Mercedes-Benz,1379690963.0,1380295763.0
12,23,190907899253,Mercedes-Benz : SL-Class SL500 AMG SPORT PACKAGE. , Mercedes-Benz,58900,2003,18500.0,200.0,604800,Mercedes-Benz,1379670426.0,1380275226.0
6,21,151126402290,Mercedes-Benz : CL-Class CL 550, Mercedes-Benz,48231,2007,36500.0,30000.0,604800,Mercedes-Benz,1379632621.0,1380237421.0
5,10,390663963252,Mercedes-Benz : S-Class 500, Mercedes-Benz,71039,2003,13501.0,500.0,604800,Mercedes-Benz,1379619000.0,1380223800.0
13,40,331027608512,Mercedes-Benz : S-Class S500 4MATIC/AWD/FULLY LOADED/CLEAN/NO RESERVE, Mercedes-Benz,89645,2006,2000.0,2000.0,604800,Mercedes-Benz,1379616093.0,1380220893.0
12,34,251342455310,Mercedes-Benz : SL-Class SL-380, Mercedes-Benz,90132,1985,7600.0,2500.0,432000,Mercedes-Benz,1379784600.0,1380216600.0
4,7,121179349175,Mercedes-Benz : C-Class C230 Sport Auto, Mercedes-Benz,84978,2007,10970.0,1000.0,604800,Mercedes-Benz,1379610000.0,1380214800.0
5,5,400579743630,Mercedes-Benz : 200-Series 220SE COUPE, Mercedes-Benz,43453,1965,6995.0,200.0,864000,Mercedes-Benz,1380148822.0,1381012822.0
9,32,251342477489,Mercedes-Benz : SL-Class Roadster SL500, Mercedes-Benz,51995,2001,1000.0,1000.0,604800,Mercedes-Benz,1379581848.0,1380186648.0
11,26,161109643162,Mercedes-Benz : SL-Class Dark blue paint with tan leather interior, Mercedes-Benz,116362,1985,4250.01,200.0,604800,Mercedes-Benz,1379517377.0,1380122177.0
5,8,200965254851,Mercedes-Benz : E-Class E320, Mercedes-Benz,139096,1999,4000.0,500.0,604800,Mercedes-Benz,1379508721.0,1380113521.0
5,6,281170437945,Mercedes-Benz : E-Class Base Convertible 2-Door, Mercedes-Benz,133713,1995,4950.0,3300.0,604800,Mercedes-Benz,1379504666.0,1380109466.0
15,40,141059885304,Mercedes-Benz : SL-Class 380SL R107 CHASSIS, Mercedes-Benz,196770,1985,5655.55,1.0,604800,Mercedes-Benz,1379502000.0,1380106800.0
9,19,221285010496,Mercedes-Benz : 500-Series E500, Mercedes-Benz,116704,1994,11500.0,5000.0,604800,Mercedes-Benz,1379455985.0,1380060785.0
7,13,111172145935,Mercedes-Benz : SL-Class 2-door convertible / roadster / hardtop, Mercedes-Benz,140000,1979,6000.0,200.0,604800,Mercedes-Benz,1379445252.0,1380050052.0
6,18,190902342267,Mercedes-Benz : 300-Series Base Convertible 2-Door, Mercedes-Benz,182557,1982,2650.0,200.0,864000,Mercedes-Benz,1379184936.0,1380048936.0
5,6,130994909507,Mercedes-Benz : CL-Class Coupe, Mercedes-Benz,106292,2002,12000.0,8000.0,604800,Mercedes-Benz,1379441700.0,1380046500.0
3,8,261289238971,Mercedes-Benz : CLS-Class cls500, Mercedes-Benz,73554,2006,18600.0,17000.0,604800,Mercedes-Benz,1379437282.0,1380042082.0
11,43,141065158313,Mercedes-Benz : SLK-Class SLK230 CONV, Mercedes-Benz,136161,1998,4050.0,1.0,604800,Mercedes-Benz,1379421128.0,1380025928.0
11,19,171128683401,Mercedes-Benz : 300-Series 300D, Mercedes-Benz,257882,1984,2900.0,99.0,604800,Mercedes-Benz,1379367761.0,1379972561.0
6,20,271280148357,Mercedes-Benz : M-Class LIMITED, Mercedes-Benz,126000,2005,7600.0,2000.0,432000,Mercedes-Benz,1379532600.0,1379964600.0
16,28,331024934224,Mercedes-Benz : C-Class 4 DR, Mercedes-Benz,136457,2001,3203.5,1000.0,604800,Mercedes-Benz,1379354400.0,1379959200.0
9,30,181218532078,Mercedes-Benz : C-Class Kompressor, Mercedes-Benz,134000,2003,1250.0,500.0,604800,Mercedes-Benz,1379336721.0,1379941521.0
10,19,121177461507,Mercedes-Benz : M-Class ML320, Mercedes-Benz,400000,2000,200.0,200.0,604800,Mercedes-Benz,1379327085.0,1379931885.0
7,17,171128172064,Mercedes-Benz : E-Class Base Sedan 4-Door, Mercedes-Benz,89700,2004,8600.0,1000.0,604800,Mercedes-Benz,1379323340.0,1379928140.0
7,12,151123265166,Mercedes-Benz : SLK-Class SLK55AMG, Mercedes-Benz,38121,2007,25150.0,16666.0,604800,Mercedes-Benz,1379277718.0,1379882518.0
15,46,290978541422,Mercedes-Benz : 300-Series TD Wagon, Mercedes-Benz,191000,1983,4861.99,200.0,604800,Mercedes-Benz,1379273400.0,1379878200.0
7,11,161107697691,Mercedes-Benz : 300-Series Standard, Mercedes-Benz,248000,1982,430.99,99.0,604800,Mercedes-Benz,1379272403.0,1379877203.0
4,5,261287839322,Mercedes-Benz : 200-Series 250S Sedan, Mercedes-Benz,7597,1968,4349.0,400.0,604800,Mercedes-Benz,1379271600.0,1379876400.0
10,23,181217907302,Mercedes-Benz : S-Class Sedan, Mercedes-Benz,134727,2003,7300.0,1000.0,604800,Mercedes-Benz,1379270550.0,1379875350.0
22,65,261289275274,Mercedes-Benz : E-Class CDI, Mercedes-Benz,103924,2005,14099.0,200.0,432000,Mercedes-Benz,1379442600.0,1379874600.0
17,45,321209148450,Mercedes-Benz : C-Class C300, Mercedes-Benz,103065,2008,16100.0,200.0,604800,Mercedes-Benz,1379267539.0,1379872339.0
4,8,261287740198,Mercedes-Benz : SL-Class SL 500 CONVERTIBLE, Mercedes-Benz,51000,2005,10100.0,8000.0,604800,Mercedes-Benz,1379260355.0,1379865155.0
12,26,171125362585,Mercedes-Benz : 400-Series 450 SL, Mercedes-Benz,14752,1980,12600.0,1000.0,864000,Mercedes-Benz,1378983348.0,1379847348.0
5,35,130992733365,Mercedes-Benz : C-Class 4Matic, Mercedes-Benz,106000,2003,7500.0,200.0,604800,Mercedes-Benz,1379225146.0,1379829946.0
9,40,221283218188,Mercedes-Benz : 400-Series SEL, Mercedes-Benz,136736,1980,6050.0,500.0,604800,Mercedes-Benz,1379180686.0,1379785486.0
4,15,171128416009,Mercedes-Benz : E-Class E 320, Mercedes-Benz,133994,1996,1500.0,200.0,432000,Mercedes-Benz,1379338969.0,1379770969.0
3,6,181215142365,Mercedes-Benz : S-Class S 500, Mercedes-Benz,80250,1997,2025.0,1700.0,864000,Mercedes-Benz,1378904071.0,1379768071.0
3,6,231052638636,Mercedes-Benz : SL-Class Sl55 AMG, Mercedes-Benz,33000,2003,25700.0,25000.0,864000,Mercedes-Benz,1378903244.0,1379767244.0
6,7,281167956806,Mercedes-Benz : SL-Class 500 matic, Mercedes-Benz,56000,2003,5200.0,200.0,604800,Mercedes-Benz,1379158395.0,1379763195.0
6,10,331022928580,Mercedes-Benz : G-Class Base Sport Utility 4-Door, Mercedes-Benz,90925,2002,24100.0,1000.0,604800,Mercedes-Benz,1379108833.0,1379713633.0
12,27,310749237446,Mercedes-Benz : SL-Class Coupe, Mercedes-Benz,119228,1980,1325.0,100.0,259200,Mercedes-Benz,1379440162.0,1379699362.0
7,9,121175828580,Mercedes-Benz : 300-Series 300CD, Mercedes-Benz,213430,1985,2136.0,250.0,604800,Mercedes-Benz,1379082436.0,1379687236.0
19,31,331022751696,Mercedes-Benz : 190-Series white leather, Mercedes-Benz,37615,1958,52000.0,200.0,604800,Mercedes-Benz,1379079938.0,1379684738.0
11,29,331022519574,Mercedes-Benz : S-Class NO RESERVE, Mercedes-Benz,126142,2000,4050.0,100.0,604800,Mercedes-Benz,1379055322.0,1379660122.0
19,35,161105752307,Mercedes-Benz : C-Class 4Matic Luxury Sedan 4-Door, Mercedes-Benz,22235,2011,21100.0,200.0,604800,Mercedes-Benz,1379007000.0,1379611800.0
11,18,221282221777,Mercedes-Benz : CLK-Class CLK 320 coupe, Mercedes-Benz,144100,2002,3550.76,1000.0,604800,Mercedes-Benz,1378988393.0,1379593193.0
9,21,111167850418,Replica/Kit Makes : Mercedes Roadster, Mercedes-Benz,7291,1929,5600.0,200.0,604800,Replica/Kit,1378937112.0,1379541912.0
5,9,141059913722,Mercedes-Benz : 300-Series 380 SL, Mercedes-Benz,163642,1985,667.5,200.0,604800,Mercedes-Benz,1378931935.0,1379536735.0
17,46,111167704673,Mercedes-Benz : C-Class Sport CPO w/Nav *NO RESERVE*, Mercedes-Benz,49302,2010,22795.0,500.0,604800,Mercedes-Benz,1378924086.0,1379528886.0
24,75,111167698240,Mercedes-Benz : M-Class 4MATIC BlueTEC w/Nav *NO RESERVE*, Mercedes-Benz,51116,2012,39950.0,500.0,604800,Mercedes-Benz,1378923417.0,1379528217.0
8,14,161106392870,Mercedes-Benz : S-Class S500, Mercedes-Benz,68167,2001,8300.0,3999.0,432000,Mercedes-Benz,1379095474.0,1379527474.0
3,5,121174468700,Mercedes-Benz : SL-Class SL, Mercedes-Benz,52120,1998,11500.0,9500.0,604800,Mercedes-Benz,1378882859.0,1379487659.0
7,21,221281449331,Mercedes-Benz : 300-Series Sedan, Mercedes-Benz,196000,1985,2550.0,500.0,604800,Mercedes-Benz,1378841046.0,1379445846.0
4,8,261284408477,Mercedes-Benz : 500-Series 560 SL, Mercedes-Benz,35943,1988,18682.81,16000.0,604800,Mercedes-Benz,1378836838.0,1379441638.0
10,29,290975442519,Mercedes-Benz : E-Class 4dr Sdn 3.0L, Mercedes-Benz,253138,1998,4000.0,500.0,604800,Mercedes-Benz,1378830872.0,1379435672.0
9,23,271277464401,Mercedes-Benz : CLK-Class Base Convertible 2-Door, Mercedes-Benz,160221,2003,4214.0,0.99,259200,Mercedes-Benz,1379169750.0,1379428950.0
5,9,271275185402,Mercedes-Benz : E-Class CDI, Mercedes-Benz,74709,2006,16699.0,13000.0,604800,Mercedes-Benz,1378818757.0,1379423557.0
13,21,251337165980,Replica/Kit Makes : Gazelle Roadster, Mercedes-Benz,16000,1929,4250.0,500.0,604800,Replica/Kit,1378816054.0,1379420854.0
7,32,300963402438,Mercedes-Benz : E-Class 4MATIC, Mercedes-Benz,206998,2001,1669.0,995.0,604800,Mercedes-Benz,1378803943.0,1379408743.0
5,17,331020414509,Mercedes-Benz : M-Class Base Sport Utility 4-Door, Mercedes-Benz,188219,2003,3850.0,500.0,604800,Mercedes-Benz,1378798806.0,1379403606.0
6,45,251336851382,Mercedes-Benz : 400-Series 420 SEL Mercedes, Mercedes-Benz,216000,1990,1455.0,200.0,604800,Mercedes-Benz,1378762992.0,1379367792.0
14,43,161103866762,Mercedes-Benz : SL-Class SL500 CONVERTIBLE, Mercedes-Benz,217000,1999,6111.0,99.0,604800,Mercedes-Benz,1378753200.0,1379358000.0
5,8,181214889430,Mercedes-Benz : E-Class DT Turbo Diesel, Mercedes-Benz,152006,1999,6000.0,4000.0,432000,Mercedes-Benz,1378926000.0,1379358000.0
6,10,200962017693,Mercedes-Benz : SL-Class 560SL, Mercedes-Benz,167400,1988,5100.0,1988.0,604800,Mercedes-Benz,1378751400.0,1379356200.0
11,30,221281861383,Mercedes-Benz : SL-Class 300SL EURO ROADSTER, Mercedes-Benz,89000,1987,12800.0,2000.0,432000,Mercedes-Benz,1378924004.0,1379356004.0
17,36,200962836276,Mercedes-Benz : C-Class PREMIUM, Mercedes-Benz,53500,2010,15100.0,200.0,432000,Mercedes-Benz,1378918839.0,1379350839.0
8,17,200960823678,Mercedes-Benz : E-Class 400E V8 Sedan, Mercedes-Benz,81277,1993,5675.0,2200.0,864000,Mercedes-Benz,1378486800.0,1379350800.0
9,29,290974824181,Mercedes-Benz : CLK-Class CLK, Mercedes-Benz,96180,2003,6200.0,500.0,604800,Mercedes-Benz,1378734881.0,1379339681.0
2,14,111165237676,Mercedes-Benz : Sprinter 2500 Passenger Van 144, Mercedes-Benz,7506,2011,43213.0,40000.0,604800,Mercedes-Benz,1378732861.0,1379337661.0
3,9,231051093997,Mercedes-Benz : SL-Class CHROME PACKAGE, Mercedes-Benz,39464,2006,26705.0,25000.0,604800,Mercedes-Benz,1378730384.0,1379335184.0
17,45,200960878425,Mercedes-Benz : 200-Series 240D, Mercedes-Benz,117000,1975,3100.0,200.0,864000,Mercedes-Benz,1378468645.0,1379332645.0
8,20,331019717962,Mercedes-Benz : 200-Series 240D, Mercedes-Benz,206208,1981,1641.0,400.0,604800,Mercedes-Benz,1378720446.0,1379325246.0
9,18,130987499774,Mercedes-Benz : S-Class LWB, Mercedes-Benz,59207,1995,4550.0,3000.0,604800,Mercedes-Benz,1378719951.0,1379324751.0
10,26,251337375974,Mercedes-Benz : 200-Series Sedan, Mercedes-Benz,35559,1972,5700.0,1000.0,432000,Mercedes-Benz,1378847173.0,1379279173.0
11,34,380716296628,Mercedes-Benz : Sprinter 2500, Mercedes-Benz,22856,2012,200.0,200.0,432000,Mercedes-Benz,1378843242.0,1379275242.0
14,36,151118648213,Mercedes-Benz : S-Class AMG, Mercedes-Benz,173000,2003,6100.0,200.0,604800,Mercedes-Benz,1378670198.0,1379274998.0
11,22,300964492864,Mercedes-Benz : SL-Class Base Convertible 2-Door, Mercedes-Benz,44911,2003,15000.0,200.0,259200,Mercedes-Benz,1379013300.0,1379272500.0
7,15,290974256789,Mercedes-Benz : 300-Series 300 TD Wagon, Mercedes-Benz,168000,1981,6050.0,1.0,604800,Mercedes-Benz,1378666800.0,1379271600.0
16,43,300962222649,Mercedes-Benz : SL-Class SL600 V12 AMG, Mercedes-Benz,77000,1999,14433.0,1.0,604800,Mercedes-Benz,1378666800.0,1379271600.0
17,45,261285741110,Mercedes-Benz : CLS-Class CLS550, Mercedes-Benz,85434,2007,18900.0,100.0,259200,Mercedes-Benz,1379004132.0,1379263332.0
10,20,271274018699,Mercedes-Benz : E-Class E500 Estate Wagon w/ 4Matic AWD - sport edition, Mercedes-Benz,124050,2004,8095.0,200.0,604800,Mercedes-Benz,1378650803.0,1379255603.0
3,9,141057285883,Mercedes-Benz : 300-Series mb text, Mercedes-Benz,222669,1984,1875.0,999.0,604800,Mercedes-Benz,1378648907.0,1379253707.0
9,21,121173131739,Mercedes-Benz : 200-Series Vinyl, Mercedes-Benz,65897,1969,2760.0,200.0,604800,Mercedes-Benz,1378645544.0,1379250344.0
15,30,171122623500,Mercedes-Benz : 200-Series 280SE, Mercedes-Benz,33126,1970,20200.0,2000.0,604800,Mercedes-Benz,1378642787.0,1379247587.0
9,11,251336223141,Mercedes-Benz : 500-Series Leather, Mercedes-Benz,138871,1997,2200.0,200.0,604800,Mercedes-Benz,1378665676.0,1379270476.0
4,5,161102861662,Mercedes-Benz : S-Class S3220, Mercedes-Benz,227840,1995,2325.0,500.0,604800,Mercedes-Benz,1378607289.0,1379212089.0
11,26,300961644227,Mercedes-Benz : SL-Class Base Convertible 2-Door, Mercedes-Benz,111542,2004,17000.0,11500.0,604800,Mercedes-Benz,1378562437.0,1379167237.0
4,5,121172732567,Mercedes-Benz : R-Class 4MATIC 4dr 3, Mercedes-Benz,81633,2006,12500.0,10000.0,604800,Mercedes-Benz,1378611556.0,1379216356.0
5,11,271271179754,Mercedes-Benz : 300-Series Leather Interior, Mercedes-Benz,142900,1985,3802.0,3000.0,864000,Mercedes-Benz,1378283537.0,1379147537.0
2,6,181212213310,Mercedes-Benz : SL-Class Base Convertible 2-Door, Mercedes-Benz,165974,1998,4501.0,3900.0,604800,Mercedes-Benz,1378541734.0,1379146534.0
5,32,141056061761,Mercedes-Benz : SL-Class 2dr Coupe 50, Mercedes-Benz,102474,1991,5551.0,3000.0,604800,Mercedes-Benz,1378541186.0,1379145986.0
12,30,231052429305,Mercedes-Benz : SL-Class Convertible, Mercedes-Benz,41284,1989,15300.0,5200.0,259200,Mercedes-Benz,1378883644.0,1379142844.0
7,18,321202664783,Mercedes-Benz : S-Class 4 doors, Mercedes-Benz,92800,1992,1650.0,1.0,604800,Mercedes-Benz,1378508008.0,1379112808.0
18,41,231052101672,Mercedes-Benz : E-Class Sedan, Mercedes-Benz,100270,1997,2651.99,100.0,259200,Mercedes-Benz,1378841019.0,1379100219.0
10,24,130984996723,Mercedes-Benz : C-Class C63, Mercedes-Benz,31490,2009,35000.0,200.0,604800,Mercedes-Benz,1378489707.0,1379094507.0
20,30,390655383563,Mercedes-Benz : CLK-Class CONVERTIBLE, Mercedes-Benz,116000,2000,6000.0,1.0,604800,Mercedes-Benz,1378407600.0,1379012400.0
6,14,130984140542,Mercedes-Benz : 400-Series Convertible, Mercedes-Benz,67800,1975,9500.0,200.0,604800,Mercedes-Benz,1378386363.0,1378991163.0
6,15,221278746832,Mercedes-Benz : SL-Class 500, Mercedes-Benz,43100,2006,32000.0,10000.0,604800,Mercedes-Benz,1378376646.0,1378981446.0
11,34,231047606000,Mercedes-Benz : S-Class S420, Mercedes-Benz,234638,1999,200.0,200.0,604800,Mercedes-Benz,1378324542.0,1378929342.0
4,6,111160363434,Mercedes-Benz : SL-Class SL500, Mercedes-Benz,97811,2004,23100.0,15000.0,604800,Mercedes-Benz,1378320466.0,1378925266.0
15,36,331014200453,Mercedes-Benz : E-Class Base Convertible 2-Door, Mercedes-Benz,3860,2011,39100.0,0.99,604800,Mercedes-Benz,1378310129.0,1378914929.0
8,18,310741198336,Mercedes-Benz : 300-Series Sedan, Mercedes-Benz,171922,1991,699.99,100.0,259200,Mercedes-Benz,1378646026.0,1378905226.0
13,29,321201092073,Mercedes-Benz : C-Class 2010 C-300 4-MATIC NAVIGTION AMG SPORT PKG, Mercedes-Benz,75864,2010,18900.0,200.0,604800,Mercedes-Benz,1378307060.0,1378911860.0
9,22,261279665199,Mercedes-Benz : 200-Series 4 door, Mercedes-Benz,56000,1976,1426.0,900.0,604800,Mercedes-Benz,1378280249.0,1378885049.0
